% 1. Title: Consent file from Experiment TWO
%
% 2. Sources:
%      (a) Creator: Christian Medeiros Adriano
%      (b) Date of Experiment: July, 2015
%      (c) Paper draft = https://arxiv.org/abs/1612.03015
%
@RELATION Task

@ATTRIBUTE time_stamp STRING
@ATTRIBUTE event  {CONSENT,SURVEY,SKILLTEST,FEEDBACK}
@ATTRIBUTE worker_id  STRING
@ATTRIBUTE file_name STRING
@ATTRIBUTE consent_date NUMERIC
@ATTRIBUTE language STRING
@ATTRIBUTE profession String
@ATTRIBUTE gender {Female,Male,Prefer_not_to_tell,Other}
@ATTRIBUTE learned STRING
@ATTRIBUTE years_programming NUMERIC
@ATTRIBUTE country STRING
@ATTRIBUTE age NUMERIC
@ATTRIBUTE test1 {0,1}
@ATTRIBUTE test2 {0,1}
@ATTRIBUTE test3 {0,1}
@ATTRIBUTE test4 {0,1}
@ATTRIBUTE test5 {0,1}
@ATTRIBUTE qualification_score NUMERIC
@ATTRIBUTE test_duration NUMERIC
@ATTRIBUTE feedback STRING
@ATTRIBUTE quit_reason STRING

@DATA
Tue 2015 Jul 07 23:23:25.549,CONSENT,606GA-8e-4c0-2-1_3,HIT05_35,1.436325724123E12,"google","Other teleservices rep/fundraiser",Female,"High_School",12,"us",42,,,,,,,,,
Tue 2015 Jul 07 23:24:34.212,CONSENT,607CC2E4c0-22_3,HIT08_54,1.436325765277E12,"Java","Hobbyist",Female,"University",1,"USA",36,,,,,,,,,
Tue 2015 Jul 07 23:24:07.562,CONSENT,608EI-4E-6i-14-7_3,HIT08_54,1.436325847562E12,,,,,,,,,,,,,,,,
Tue 2015 Jul 07 23:33:00.803,CONSENT,609cI-2c3e-959_3,HIT08_54,1.436325895628E12,"Java ;c","Graduate_Student",Male,"University",1,"india",25,0,0,0,0,0,0,214021.0,,
Wed 2015 Jul 08 00:44:45.690,CONSENT,610AC-4i9c4-2-7_3,HIT08_54,1.436325920945E12,"Ada","Undergraduate_Student",Male,"University",2,"USA",20,1,1,1,1,1,5,1659956.0,"I really enjoyed doing this task; I've never participated in a Amazon Turk hit that required programming knowledge and was excited that I got to. Also I'm a fairly new programmer and I enjoyed getting my skills/knowledge tested.",
Tue 2015 Jul 07 23:58:57.167,CONSENT,611eg3E-4C-3-1-2_3,HIT08_54,1.436326049411E12,"PHP; VBA","Professional_Developer",Male,"University;Web",14,"PHILIPPINES",37,1,0,1,1,0,3,843405.0,"This code troubleshooting is fun! This will help sharpen my analytical skills in troubleshooting code problems.",
Tue 2015 Jul 07 23:28:53.109,CONSENT,612Ai1i2E17-4_3,HIT05_35,1.436326085023E12,"dot net","Graduate_Student",Male,"University",1,"india",23,,,,,,,,,
Tue 2015 Jul 07 23:42:47.611,CONSENT,613IA4G3g400_3,HIT07_33,1.436326179908E12,"java","Graduate_Student",Male,"High_School;University",6,"USA",26,1,1,1,0,0,3,290065.0,"na",
Tue 2015 Jul 07 23:33:55.907,CONSENT,614Ag8e2c-55-5_3,HIT08_54,1.436326223951E12,"java","Professional_Developer",Male,"University",5,"india",36,1,0,0,0,1,2,211956.0,,
Tue 2015 Jul 07 23:33:39.386,CONSENT,615ee5e0g-84-8_3,HIT08_54,1.436326238051E12,"english","Hobbyist",Female,"High_School",0,"usa",44,0,0,0,0,1,1,181335.0,,
Tue 2015 Jul 07 23:36:49.769,CONSENT,616cc0G-6I10-7_3,HIT06_51,1.436326327038E12,"asp","Graduate_Student",Female,"University",6,"usa",32,,,,,,,,,
Tue 2015 Jul 07 23:33:16.872,SURVEY,609cI-2c3e-959_3,HIT07_33,,"Java ;c","Graduate_Student",Male,"University",1,"india",25,,,,,,,,,
Tue 2015 Jul 07 23:41:22.906,CONSENT,617gE5c-6E-404_3,HIT05_35,1.436326549219E12,"Java; Ruby on Rails; Python","Professional_Developer",Male,"University;Web",15,"USA",41,0,1,0,0,0,1,333687.0,,
Tue 2015 Jul 07 23:38:44.814,CONSENT,618ie-2E-4e-28-5_3,HIT06_51,1.436326565617E12,"c++","Graduate_Student",Male,"University",1,"India",23,0,0,1,0,1,2,159197.0,,
Wed 2015 Jul 08 00:00:26.982,CONSENT,619cG-3e8i71-7_3,HIT08_54,1.436326616606E12,"C++; Java","Professional_Developer",Female,"High_School;University",6,"USA",27,1,1,1,1,1,5,308188.0,"It was a bit harder to answer then I thought it would be",
Tue 2015 Jul 07 23:39:28.649,FEEDBACK,478CA-3g0a-1-4-2_3,HIT07_33,1.436315314199E12,,,,,,,,,,,,,,,"na",
Tue 2015 Jul 07 23:48:38.954,CONSENT,620gG6C-3i-4-67_3,HIT08_54,1.436326647945E12,"c language","Undergraduate_Student",Male,"University;Web",1,"usa",43,0,1,0,0,1,2,671009.0,,
Tue 2015 Jul 07 23:42:09.829,CONSENT,621gc6g8i768_3,HIT08_54,1.436326700223E12,"Java","Graduate_Student",Male,"University;Web",3,"India",24,1,0,0,0,0,1,229606.0,,
Tue 2015 Jul 07 23:38:51.643,CONSENT,556ce9C0G5-9-7_3,HIT07_33,1.436320875488E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:16:44.074,CONSENT,622cI6i-5c67-1_3,HIT08_54,1.436326734705E12,"Python","Hobbyist",Female,"Web",4,"USA",29,0,0,0,1,1,2,2269369.0,,
Tue 2015 Jul 07 23:44:27.083,CONSENT,623ei-3i-6G-1-11_3,HIT08_54,1.436326741234E12,"c","Other house wife",Female,"Other_home",2,"india",50,,,,,,,,,"TOO_DIFFICULT"
Tue 2015 Jul 07 23:40:46.301,FEEDBACK,605cg-2c6g-665_3,HIT07_33,1.436325627746E12,,,,,,,,,,,,,,,"What I suspect is the problem is of the way Java handles the 'null' Object - there might be a compile-time / run-time discrepancy; and it could be one of those minute details that gets easily overlooked.  ",
Tue 2015 Jul 07 23:41:32.645,CONSENT,624gc-8G7I-7-2-1_3,HIT08_54,1.436326818997E12,"HTML","Undergraduate_Student",Other,"High_School",2,"United States",19,0,0,0,0,1,1,73648.0,,
Tue 2015 Jul 07 23:43:56.711,FEEDBACK,555aC0a8e4-8-3:535CE8A-5e-95-2_3,HIT06_51,1.436320800007E12,,,,,,,,,,,,,,,"I assumed it was the infinite loop that was the main error in the code and because the loop was never exited; no other errors could be debugged past that point (as the code would run in the program) and the assertTrue debug would not have been able to get further so it would have had to be the loop or have happened before then (from what I understand).",
Tue 2015 Jul 07 23:42:55.187,CONSENT,625EG-1g6I-2-9-4_3,HIT08_54,1.436326880386E12,"java; c; c++","Graduate_Student",Male,"University",5,"india",26,0,0,0,0,0,0,94801.0,,
Tue 2015 Jul 07 23:44:46.241,FEEDBACK,478CA-3g0a-1-4-2_3,HIT06_51,1.436315314199E12,,,,,,,,,,,,,,,"na",
Tue 2015 Jul 07 23:46:07.149,CONSENT,626aA0c1c349_3,HIT08_54,1.436327014399E12,"html","Hobbyist",Male,"Web",2.5,"USA",33,0,1,0,1,0,2,152750.0,,
Tue 2015 Jul 07 23:46:19.086,FEEDBACK,562ag5I-9E-7-5-6_3,HIT07_33,1.436321551493E12,,,,,,,,,,,,,,,"I found these to be slightly more difficult than the questions in 08_54",
Tue 2015 Jul 07 23:47:56.898,FEEDBACK,613IA4G3g400_3,HIT06_51,1.436326179908E12,,,,,,,,,,,,,,,"na",
Sat 2015 Jul 11 05:08:26.173,FEEDBACK,106iG8G-9I-9-80:590CG-6G-7i-71-9_3,HIT08_54,1.43660508862E12,"C++","Professional_Developer",Male,"High_School;University;Web;Other_work",10,"usa",31,1,0,1,1,1,4,231505.0,"Looks like error is accessing chars 3 and 4 ",
Tue 2015 Jul 07 23:46:32.756,CONSENT,627cI8g7E6-93_3,HIT08_54,1.436327143561E12,"java","Professional_Developer",Male,"University",10,"USA",40,0,0,0,1,0,1,49195.0,,
Tue 2015 Jul 07 23:47:08.145,FEEDBACK,605cg-2c6g-665_3,HIT06_51,1.436325627746E12,,,,,,,,,,,,,,,"Not 100",
Tue 2015 Jul 07 23:47:22.644,FEEDBACK,478CA-3g0a-1-4-2_3,HIT05_35,,,,,,,,,,,,,,,,"na",
Tue 2015 Jul 07 23:48:53.456,CONSENT,628AA-3I-7g06-9_3,HIT08_54,1.436327280094E12,"C++","Graduate_Student",Male,"University",2,"Philippines",25,,,,,,,,,
Tue 2015 Jul 07 23:48:54.174,FEEDBACK,613IA4G3g400_3,HIT05_35,,,,,,,,,,,,,,,,"na",
Wed 2015 Jul 08 00:05:56.418,CONSENT,629Ee-9e7e9-32_3,HIT05_35,1.436327411729E12,"C#;PHP;Java","Professional_Developer",Male,"University",8,"India",37,0,1,1,1,1,4,301917.0,"Thanks for the task.",
Wed 2015 Jul 08 00:07:02.232,CONSENT,630AE4g-9A-5-50_3,HIT08_54,1.436327478079E12,"Javascript; Java","Professional_Developer",Male,"High_School;University;Web",12,"United States",30,0,1,0,1,1,3,278487.0,"",
Tue 2015 Jul 07 23:52:36.181,CONSENT,631ai-4g1a6-1-5_3,HIT08_54,1.43632752169E12,"none","Hobbyist",Female,"High_School",0,"USA",39,,,,,,,,,
Tue 2015 Jul 07 23:54:54.071,CONSENT,632ce2C-5a7-2-7_3,HIT06_51,1.436327667893E12,"c sharp","Professional_Developer",Female,"University;Other_junior_high_computer_class",15,"USA",41,,,,,,,,,
Tue 2015 Jul 07 23:56:29.246,CONSENT,633eC-3a-3c-499_3,HIT08_54,1.436327789246E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:09:10.277,CONSENT,634IG7i-7a941_3,HIT08_54,1.436327800583E12,"C","Undergraduate_Student",Male,"High_School;University",4,"United States",19,1,1,0,1,1,4,318199.0,,
Wed 2015 Jul 08 00:01:26.977,CONSENT,635iG4g3G80-1_3,HIT08_54,1.436327940898E12,"C+","Graduate_Student",Male,"University;Web",1,"India",25,0,0,0,0,0,0,146079.0,,
Wed 2015 Jul 08 00:00:14.001,FEEDBACK,605cg-2c6g-665_3,HIT05_35,,,,,,,,,,,,,,,,"The issue is that copyArrayGrow1 is returning an Object rather than a String. ",
Wed 2015 Jul 08 00:00:53.781,FEEDBACK,562ag5I-9E-7-5-6_3,HIT05_35,,,,,,,,,,,,,,,,"Nice challenge.",
Wed 2015 Jul 08 00:15:50.187,CONSENT,636EG-6G-9a416_3,HIT08_54,1.436328139895E12,"C; C++","Graduate_Student",Female,"University",1,"United States",37,0,1,0,0,0,1,810292.0,,
Wed 2015 Jul 08 00:03:49.166,CONSENT,637Gc-9G9i-4-94_3,HIT08_54,1.436328182722E12,"English","Undergraduate_Student",Male,"University",1,"IL",18,,,,,,,,,
Wed 2015 Jul 08 00:03:10.956,CONSENT,638ge-8a0c-2-8-1_3,HIT08_54,1.436328190956E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:04:42.383,CONSENT,639CE2g1E064_3,HIT05_35,1.436328250213E12,"Python","Undergraduate_Student",Male,"University",0,"United States",20,,,,,,,,,
Wed 2015 Jul 08 00:04:44.023,CONSENT,48AI-2e-3i700:595II-6A9A7-4-4_3,HIT06_51,1.436324751024E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:08:32.005,CONSENT,640Ae9a-9C06-8_3,HIT08_54,1.436328286303E12,"NONE","Undergraduate_Student",Other,"Other_NA",0,"USA",100,0,0,0,1,0,1,225702.0,,
Wed 2015 Jul 08 00:06:52.431,CONSENT,641aC-6c1E817_3,HIT08_54,1.436328308701E12,"Phyton","Graduate_Student",Male,"University;Web",5,"USA",35,0,0,0,0,0,0,103730.0,,
Wed 2015 Jul 08 09:37:31.094,CONSENT,642ci9c-9e-580:266ee6e-1I61-3_3,HIT08_54,1.436328402373E12,"PHP","Other computer systems administrator",Male,"High_School;University;Web",6,"United States of America",30,1,0,1,1,1,4,2.247545E7,"Please excuse the break taken on the evaluation page.",
Wed 2015 Jul 08 00:10:24.244,CONSENT,643Ec5C1I-733_3,HIT08_54,1.436328562174E12,"c","Undergraduate_Student",Male,"University",1,"india",24,,,,,,,,,
Wed 2015 Jul 08 00:11:06.107,CONSENT,644cI8c-3E665_3,HIT08_54,1.436328666107E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:36:25.889,CONSENT,645ca0i0i87-5:419ee1I0A201_3,HIT08_54,1.436328667016E12,"c++","Professional_Developer",Male,"High_School;University;Other_i_really_dont_remember_a_time_when_i_couldnt",20,"USA",25,1,1,1,1,1,5,902830.0,"for the love of god; please use more modular code examples so it doesnt take so long to assess at first :S hah...",
Wed 2015 Jul 08 00:13:02.495,CONSENT,646aG-9c-7C-8-6-6_3,HIT06_51,1.43632873216E12,"English","Graduate_Student",Female,"High_School;University;Web;Other",2,"CAlifornia",18,,,,,,,,,
Wed 2015 Jul 08 00:24:03.789,CONSENT,647GI-5i-2i140_3,HIT08_54,1.436328865657E12,"n/a","Undergraduate_Student",Female,"Web",0,"USA",26,0,1,0,1,1,3,145152.0,"would be better if i knew what this is for. ",
Wed 2015 Jul 08 00:21:39.065,CONSENT,648cg-8C0c5-17_3,HIT05_35,1.436329118225E12,"c+","Graduate_Student",Male,"High_School;University;Web",2,"India",33,0,1,0,0,0,1,180840.0,,
Wed 2015 Jul 08 00:34:17.637,CONSENT,649EC-9E1c-360_3,HIT08_54,1.436329168389E12,"C","Graduate_Student",Male,"University",2,"India",27,0,1,0,1,0,2,729619.0,,
Wed 2015 Jul 08 00:23:29.448,CONSENT,650EI2a7G006_3,HIT08_54,1.43632924184E12,"Java","Undergraduate_Student",Male,"University",1,"US",28,0,1,0,0,0,1,167608.0,,
Wed 2015 Jul 08 00:28:14.934,CONSENT,651ac-1g0E0-70_3,HIT08_54,1.436329426313E12,"c; c++","Graduate_Student",Female,"High_School",1,"United States",21,0,1,0,0,0,1,268621.0,,
Wed 2015 Jul 08 00:25:27.662,FEEDBACK,611eg3E-4C-3-1-2_3,HIT06_51,1.436326049411E12,,,,,,,,,,,,,,,"If the given 'test' can also be seen the in the 'source code' there is chance that I could understand the problem of the code.",
Wed 2015 Jul 08 00:24:32.740,CONSENT,652gG-4I-2A508_3,HIT05_35,1.43632947274E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:26:16.025,CONSENT,653Ce0c-1I-2-16_3,HIT05_35,1.436329576025E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:27:53.806,CONSENT,654aI6E5i12-1_3,HIT08_54,1.436329594621E12,"java","Hobbyist",Female,"High_School",3,"USA",21,0,0,0,0,1,1,79185.0,,
Wed 2015 Jul 08 00:27:55.578,CONSENT,655ca0G-8c2-90_3,HIT08_54,1.436329618731E12,"english","Undergraduate_Student",Female,"High_School;University",1,"USA",23,0,1,0,1,0,2,56847.0,,
Wed 2015 Jul 08 00:27:57.609,FEEDBACK,48AI-2e-3i700:595II-6A9A7-4-4_3,HIT05_35,,,,,,,,,,,,,,,,"Personally; these coding tasks were difficult because I am still learning Java code - give me some C++; and I would do much better. That said; it was a very interesting task!  Really made me exercise my coding skills thus far.",
Wed 2015 Jul 08 00:28:13.947,CONSENT,656eG3I2C8-78_3,HIT05_35,1.436329693947E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:37:14.582,CONSENT,657ce-2G-8i284_3,HIT06_51,1.436329754811E12,"CTT; Python","Undergraduate_Student",Male,"University",3,"USA",21,1,0,0,1,0,2,440870.0,,
Wed 2015 Jul 08 00:53:23.255,CONSENT,658ge-9g0G8-33_3,HIT08_54,1.436329894492E12,"Java","Professional_Developer",Male,"University",5,"USA",36,1,1,1,1,0,4,894090.0,"No",
Wed 2015 Jul 08 00:32:43.279,CONSENT,659AE-4c-5i3-3-6_3,HIT08_54,1.436329920254E12,"C","Graduate_Student",Male,"University",2,"India",27,0,1,0,1,0,2,43025.0,,
Wed 2015 Jul 08 00:33:43.417,CONSENT,660aa-6C-9i-8-6-3_3,HIT08_54,1.436329977603E12,"C","Graduate_Student",Male,"University",2,"India",25,0,1,0,1,0,2,45814.0,,
Wed 2015 Jul 08 00:52:35.568,CONSENT,661ee-4e-8c4-5-6_3,HIT08_54,1.436330015997E12,"C;C++;.NET","Professional_Developer",Male,"University;Web",10,"US",33,1,0,1,1,1,4,254449.0,"I enjoyed taking the test.",
Wed 2015 Jul 08 00:34:33.343,SURVEY,649EC-9E1c-360_3,HIT06_51,,"C","Graduate_Student",Male,"University",2,"India",25,,,,,,,,,
Wed 2015 Jul 08 00:38:51.200,CONSENT,662iA4C-1g-3-30_3,HIT08_54,1.436330129002E12,"c++","Undergraduate_Student",Female,"Web",1,"US",22,0,0,0,1,0,1,202198.0,,
Wed 2015 Jul 08 00:36:46.244,FEEDBACK,106iG8G-9I-9-80:590CG-6G-7i-71-9_3,HIT06_51,,,,,,,,,,,,,,,,"The entire function needs to be redesigned around Double instead of double; since it can't handle comparison of -0.0. ( it is indistinguishable from 0.0 in double since they compare equal). However; Double can differentiate.",
Wed 2015 Jul 08 01:19:35.863,CONSENT,663Eg0E6G90-1_3,HIT08_54,1.43633022525E12,"Python","Other Professor",Female,"University",15,"US",39,1,1,1,1,1,5,279330.0,"not sure what you want here",
Wed 2015 Jul 08 00:37:33.399,SURVEY,657ce-2G-8i284_3,HIT05_35,,"CTT; Python","Undergraduate_Student",Male,"University",3,"USA",21,,,,,,,,,
Wed 2015 Jul 08 00:38:24.919,QUIT,604Ic-1I5i105_3,HIT05_35,,,,,,,,,,,,,,,,,"OTHER_Called_away_from_desk"
Wed 2015 Jul 08 00:41:57.037,CONSENT,664ic-7A6G-834_3,HIT06_51,1.436330304954E12,"PHP;JAVA","Professional_Developer",Female,"University",8,"IN",32,0,0,1,0,0,1,212083.0,,
Wed 2015 Jul 08 15:40:09.549,FEEDBACK,555aC0a8e4-8-3:535CE8A-5e-95-2_3,HIT08_54,1.436320800007E12,,,,,,,,,,,,,,,"The failure could not be attributed to any of the lines or variables pointed out in the three questions I was given for this particular assignment.",
Wed 2015 Jul 08 00:45:08.513,CONSENT,665Ca-8G2C37-9_3,HIT08_54,1.436330521633E12,"Java","Hobbyist",Female,"Web",4,"USA",25,,,,,,,,,
Wed 2015 Jul 08 00:43:57.850,CONSENT,666cE-8E-6e35-6_3,HIT06_51,1.43633063785E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 00:45:11.355,FEEDBACK,611eg3E-4C-3-1-2_3,HIT05_35,,,,,,,,,,,,,,,,"If the 'test' can be found on the 'source code' I could probably able to troubleshoot the problem.",
Wed 2015 Jul 08 00:55:25.942,CONSENT,667Gc-3G4e899_3,HIT05_35,1.43633097417E12,"java","Graduate_Student",Male,"University",6,"india",24,0,1,0,1,0,2,351772.0,,
Wed 2015 Jul 08 01:23:19.330,CONSENT,668IE-2E-3i-9-1-6_3,HIT08_54,1.436331037481E12,"C; Python","Hobbyist",Male,"Web",9,"United States",30,1,1,1,1,0,4,740254.0,"These questions were fun to answer but a bit vague in asking what kind of relationship the statements had to the exception. That is; whether the objective was to determine if the statements caused the exception erroneously or just due to the program reaching the condition of the statement.",
Wed 2015 Jul 08 02:54:01.657,CONSENT,669Ce-6e1a4-71_3,HIT05_35,1.436331070952E12,"Python","Hobbyist",Male,"Web",15,"USA",37,0,1,0,1,1,3,258682.0,,
Wed 2015 Jul 08 00:57:44.957,CONSENT,670ge8i4i-3-3-4_3,HIT08_54,1.436331125989E12,"java","Professional_Developer",Female,"University;Web",20,"india",55,0,0,0,1,0,1,338968.0,,
Wed 2015 Jul 08 00:54:48.418,CONSENT,671cg6g-5g5-7-7_3,HIT08_54,1.436331177446E12,"?","Hobbyist",Female,"Other_I_didn't",0,"USA",59,,,,,,,,,
Wed 2015 Jul 08 00:53:00.538,CONSENT,672Ii0a7C-5-9-6_3,HIT08_54,1.436331180538E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 01:26:19.132,CONSENT,673eG3G4e074_3,HIT08_54,1.436331257416E12,"C#","Hobbyist",Male,"Other_by_myself_from_books",16,"USA",52,0,1,0,1,1,3,425043.0,"I was suprised that this was actually fun. I've been pretty rusty\lazy lately with my own programming (UNITY now likes C# instead of Javascript; which I've always believed was an artificially-created response to Miscrosoft losing that lawsuit years ago when they tried to 'steal' Java like they did with C++! I'm still angry about losing VisualBasic and always thought DarkBasic was the easiest way to get something on screen for video game fun.)",
Wed 2015 Jul 08 00:56:08.721,CONSENT,674ae8A-2A193_3,HIT08_54,1.436331263735E12,"HTML","Undergraduate_Student",Prefer_not_to_tell,"University;Web",1,"USA",20,0,1,0,1,0,2,104986.0,,
Wed 2015 Jul 08 00:55:49.199,FEEDBACK,645ca0i0i87-5:419ee1I0A201_3,HIT06_51,1.436328667016E12,,,,,,,,,,,,,,,"sorry; got nothing to say!",
Wed 2015 Jul 08 00:56:04.968,FEEDBACK,78cA-9e4a2-6-7_3,HIT08_54,,,,,,,,,,,,,,,,"It is an interesting task to do. Debugging the code gives me a better understanding of the program.",
Wed 2015 Jul 08 00:57:16.976,CONSENT,675cc4i8a32-6_3,HIT08_54,1.436331392816E12,"-","Hobbyist",Male,"High_School",5,"India",56,,,,,,,,,
Wed 2015 Jul 08 01:10:48.154,CONSENT,676ec6g2C1-2-9_3,HIT08_54,1.436331401871E12,"Ruby","Hobbyist",Male,"High_School;University;Web",2,"USA",29,1,1,1,1,1,5,300457.0,"fun",
Wed 2015 Jul 08 00:57:12.368,FEEDBACK,658ge-9g0G8-33_3,HIT06_51,,,,,,,,,,,,,,,,"None",
Wed 2015 Jul 08 00:58:20.317,CONSENT,677cc-3c-2E984_3,HIT08_54,1.436331459051E12,"java","Hobbyist",Male,"University",1,"usa",30,0,0,1,0,0,1,41266.0,,
Wed 2015 Jul 08 01:00:08.317,CONSENT,678eg6E-1i620_3,HIT08_54,1.436331525567E12,"COBOL","Hobbyist",Male,"University",5,"india",21,,,,,,,,,"TOO_DIFFICULT"
Wed 2015 Jul 08 01:54:14.711,CONSENT,679cc3G-4E-7-7-3_3,HIT08_54,1.43633165442E12,"Python; R; Javascript","Hobbyist",Male,"Web",1.5,"U.S.A.",25,1,1,1,0,0,3,1994417.0,"Have you tried posting this source code to 'Stack OverFlow'. In my experience; this site is extremely valuable for code. I think you might find people with more expertise there then you do here.",
Wed 2015 Jul 08 05:43:15.163,CONSENT,680ce-8i-5C06-6:70Ec7A4e-7-84_3,HIT06_51,1.436331780945E12,"java","Graduate_Student",Male,"University",6,"india",24,1,1,0,1,1,4,1.3426391E7,"good experience",
Wed 2015 Jul 08 01:04:06.949,CONSENT,681AA3i-4g-303_3,HIT08_54,1.436331812737E12,"Java","Professional_Developer",Female,"University;Web",2,"India",30,,,,,,,,,
Wed 2015 Jul 08 01:55:20.653,CONSENT,682ia6A6g750_3,HIT06_51,1.436331849487E12,"java; .NET","Professional_Developer",Female,"University",6,"India",31,0,1,0,0,0,1,3071166.0,,
Wed 2015 Jul 08 01:05:53.890,FEEDBACK,661ee-4e-8c4-5-6_3,HIT06_51,1.436330015997E12,,,,,,,,,,,,,,,"This code was somewhat confusing.",
Wed 2015 Jul 08 01:06:33.050,CONSENT,683gc0e-1e-7-8-4_3,HIT08_54,1.43633199305E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 01:12:02.547,CONSENT,684EE2I9G89-6_3,HIT08_54,1.436332026333E12,"java; html","Graduate_Student",Female,"University",2,"India",24,0,1,0,1,0,2,236960.0,,
Wed 2015 Jul 08 01:09:52.500,CONSENT,685ii-7I6i-614_3,HIT08_54,1.436332043368E12,"java; python; c++","Undergraduate_Student",Male,"University;Web",2,"USA",23,0,1,0,1,0,2,149132.0,,
Wed 2015 Jul 08 01:26:19.677,CONSENT,686GG7a1c856_3,HIT08_54,1.436332048784E12,"Java; Javascript","Professional_Developer",Male,"University;Web",10,"USA",35,1,1,1,1,1,5,251991.0,"This was interesting.  I hope I was right!",
Wed 2015 Jul 08 01:09:08.043,FEEDBACK,645ca0i0i87-5:419ee1I0A201_3,HIT05_35,,,,,,,,,,,,,,,,"nothing to add!",
Wed 2015 Jul 08 01:10:30.234,CONSENT,687EE0G-3A6-9-9_3,HIT08_54,1.436332199339E12,"C++; MATLAB; Python","Undergraduate_Student",Male,"University",1,"USA",19,,,,,,,,,
Wed 2015 Jul 08 01:14:50.112,CONSENT,688ee7C8I8-27_3,HIT06_51,1.436332312445E12,"C++","Graduate_Student",Male,"University",1,"UNITED STATES",24,0,0,0,1,0,1,177667.0,,
Wed 2015 Jul 08 01:19:49.358,SURVEY,684EE2I9G89-6_3,HIT06_51,1.436332026333E12,"java; html","Graduate_Student",Female,"University",2,"India",24,,,,,,,,,
Wed 2015 Jul 08 01:23:14.621,CONSENT,689GC8E7A-83-2_3,HIT08_54,1.436332403885E12,"java","Professional_Developer",Male,"Web",4,"india",32,0,0,0,1,0,1,590736.0,,
Wed 2015 Jul 08 01:25:00.455,CONSENT,690eg9E3e-97-9_3,HIT08_54,1.436332545905E12,"java;html","Professional_Developer",Male,"University",2,"india",23,0,1,0,1,1,3,240131.0,"",
Wed 2015 Jul 08 01:31:39.091,CONSENT,691ai2e0E5-8-9_3,HIT05_35,1.436332722334E12,"Java","Undergraduate_Student",Female,"University;Web",2,"USA",23,0,0,0,0,0,0,776757.0,,
Wed 2015 Jul 08 01:20:02.820,SURVEY,684EE2I9G89-6_3,HIT05_35,,"java; html","Graduate_Student",Female,"University",2,"India",24,,,,,,,,,
Wed 2015 Jul 08 01:21:00.007,CONSENT,692Gc-7C4I-9-92_3,HIT08_54,1.436332860007E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 01:28:44.337,CONSENT,693ec9A-3I-561_3,HIT08_54,1.436332928888E12,"Java","Undergraduate_Student",Male,"High_School;University;Web",3,"United States",20,1,1,1,0,1,4,275851.0,,
Wed 2015 Jul 08 01:24:58.590,CONSENT,694ca-3A0c-8-92_3,HIT08_54,1.436333029573E12,"c","Undergraduate_Student",Female,"University",1,"India",21,1,0,0,0,0,1,69017.0,,
Wed 2015 Jul 08 01:26:27.673,CONSENT,695Ae0a5G949_3,HIT08_54,1.436333122281E12,"c","Undergraduate_Student",Female,"University",1,"India",21,0,1,0,0,0,1,65392.0,,
Wed 2015 Jul 08 05:46:39.905,CONSENT,696ei0I-8c-91-3_3,HIT05_35,1.436333185015E12,"nill","Hobbyist",Male,"University",0,"america",22,1,0,0,1,0,2,124342.0,,
Wed 2015 Jul 08 01:30:02.012,CONSENT,697CC-5I0g-169_3,HIT08_54,1.436333337362E12,"I am not a programmer.","Other Published Writer",Female,"Other_Not_Applicable",0,"USA",49,,,,,,,,,
Wed 2015 Jul 08 01:29:10.920,FEEDBACK,661ee-4e-8c4-5-6_3,HIT05_35,,,,,,,,,,,,,,,,"The code was very straightforward but my Java skills are weak enough where I questioned my responses.",
Wed 2015 Jul 08 01:29:19.189,CONSENT,686GG7a1c856_3,HIT06_51,1.436332048784E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 01:31:32.655,FEEDBACK,582GG-6a-7c31-1:310Ei-2a5i-4-17_3,HIT05_35,1.43632353048E12,,,,,,,,,,,,,,,"None.",
Wed 2015 Jul 08 01:32:52.520,CONSENT,698cE8I-8A-158_3,HIT08_54,1.436333441426E12,"c","Undergraduate_Student",Female,"University",1,"India",21,0,1,0,0,0,1,131094.0,,
Wed 2015 Jul 08 01:32:38.149,FEEDBACK,610AC-4i9c4-2-7_3,HIT06_51,,,,,,,,,,,,,,,,"This was really hard for me. I enjoyed flexing my skills/knowledge but I wasn't familiar with the error that was happening.",
Wed 2015 Jul 08 01:35:54.329,CONSENT,699aI-7C-6i-67-8_3,HIT06_51,1.436333754329E12,,,,,,,,,,,,,,,,
Wed 2015 Jul 08 01:41:24.458,CONSENT,700GI-2A7A082_3,HIT08_54,1.436333763074E12,"C++","Graduate_Student",Male,"High_School",4,"USA",29,0,0,0,1,0,1,321384.0,,
