"","time_stamp","event","worker_id","file_name","consent_date","language","profession","gender","learned","years_programming","country","age","test1","test2","test3","test4","test5","qualification_score","test_duration","feedback","quit_reason","Obs","Exp","irt_qualification_score","irt_qualification_score.standard_error"
"886","Tue2015Jul0723:38:01.472","CONSENT","600Ea-6C6E443_3","HIT08_54",1436325370277,"C; VHDL; Python","Professional_Developer","Male","High_School;University;Web",12,"United States",31,"1","1","1","1","1",5,470171,"This was pretty cool. ",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"887","Tue2015Jul0723:42:27.707","CONSENT","602Cc9g-4i1-3-4_3","HIT08_54",1436325536553,"python","Undergraduate_Student","Female","University;Web",2,"USA",19,"0","1","0","1","1",3,228664,"My only comment: I think the code would be easier to read if you used colors to differentiate everything. (For example; red for comments; green for strings; blue for the titles of functions; etc.)",NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"888","Tue2015Jul0723:22:36.623","CONSENT","603gE3a1C3-46_3","HIT08_54",1436325584448,"java","Graduate_Student","Male","High_School;University;Web",3,"India",31,"0","1","0","1","0",2,172175,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"889","Wed2015Jul0800:31:12.890","CONSENT","604Ic-1I5i105_3","HIT08_54",1436325594535,"Python","Hobbyist","Male","University",10,"USA",41,"1","1","1","1","1",5,2215256,"I was not completely sure what was being asked in question #2.  I may be missing something about what was being asked on this task.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"890","Tue2015Jul0723:30:56.759","CONSENT","605cg-2c6g-665_3","HIT08_54",1436325627746,"Java","Undergraduate_Student","Male","High_School;University;Web",2,"USA",18,"0","1","0","1","1",3,174821,"I suspect that it has something to do with the conditionals when checking for the characters of the locale. ",NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"891","Tue2015Jul0723:33:00.803","CONSENT","609cI-2c3e-959_3","HIT08_54",1436325895628,"Java ;c","Graduate_Student","Male","University",1,"india",25,"0","0","0","0","0",0,214021,NA,NA,271,320.219929518008,0,0.64170788576225
"892","Wed2015Jul0800:44:45.690","CONSENT","610AC-4i9c4-2-7_3","HIT08_54",1436325920945,"Ada","Undergraduate_Student","Male","University",2,"USA",20,"1","1","1","1","1",5,1659956,"I really enjoyed doing this task; I've never participated in a Amazon Turk hit that required programming knowledge and was excited that I got to. Also I'm a fairly new programmer and I enjoyed getting my skills/knowledge tested.",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"893","Tue2015Jul0723:58:57.167","CONSENT","611eg3E-4C-3-1-2_3","HIT08_54",1436326049411,"PHP; VBA","Professional_Developer","Male","University;Web",14,"PHILIPPINES",37,"1","0","1","1","0",3,843405,"This code troubleshooting is fun! This will help sharpen my analytical skills in troubleshooting code problems.",NA,31,36.5118535304554,1.32677343651316,0.417745727973314
"894","Tue2015Jul0723:42:47.611","CONSENT","613IA4G3g400_3","HIT07_33",1436326179908,"java","Graduate_Student","Male","High_School;University",6,"USA",26,"1","1","1","0","0",3,290065,"na",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"895","Tue2015Jul0723:33:55.907","CONSENT","614Ag8e2c-55-5_3","HIT08_54",1436326223951,"java","Professional_Developer","Male","University",5,"india",36,"1","0","0","0","1",2,211956,NA,NA,17,19.2134596812566,1.0664658649182,0.396811963417825
"896","Tue2015Jul0723:33:39.386","CONSENT","615ee5e0g-84-8_3","HIT08_54",1436326238051,"english","Hobbyist","Female","High_School",0,"usa",44,"0","0","0","0","1",1,181335,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"897","Tue2015Jul0723:41:22.906","CONSENT","617gE5c-6E-404_3","HIT05_35",1436326549219,"Java; Ruby on Rails; Python","Professional_Developer","Male","University;Web",15,"USA",41,"0","1","0","0","0",1,333687,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"898","Tue2015Jul0723:38:44.814","CONSENT","618ie-2E-4e-28-5_3","HIT06_51",1436326565617,"c++","Graduate_Student","Male","University",1,"India",23,"0","0","1","0","1",2,159197,NA,NA,12,11.4813337943631,0.932947780383672,0.400173829556418
"899","Wed2015Jul0800:00:26.982","CONSENT","619cG-3e8i71-7_3","HIT08_54",1436326616606,"C++; Java","Professional_Developer","Female","High_School;University",6,"USA",27,"1","1","1","1","1",5,308188,"It was a bit harder to answer then I thought it would be",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"900","Tue2015Jul0723:48:38.954","CONSENT","620gG6C-3i-4-67_3","HIT08_54",1436326647945,"c language","Undergraduate_Student","Male","University;Web",1,"usa",43,"0","1","0","0","1",2,671009,NA,NA,21,21.5347414447577,0.803219479615133,0.413300904422626
"901","Tue2015Jul0723:42:09.829","CONSENT","621gc6g8i768_3","HIT08_54",1436326700223,"Java","Graduate_Student","Male","University;Web",3,"India",24,"1","0","0","0","0",1,229606,NA,NA,64,40.7401827947098,0.808290895416211,0.412607162804682
"902","Wed2015Jul0800:16:44.074","CONSENT","622cI6i-5c67-1_3","HIT08_54",1436326734705,"Python","Hobbyist","Female","Web",4,"USA",29,"0","0","0","1","1",2,2269369,NA,NA,34,32.191094180145,0.660729865587491,0.438468690242387
"903","Tue2015Jul0723:41:32.645","CONSENT","624gc-8G7I-7-2-1_3","HIT08_54",1436326818997,"HTML","Undergraduate_Student","Other","High_School",2,"United States",19,"0","0","0","0","1",1,73648,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"904","Tue2015Jul0723:42:55.187","CONSENT","625EG-1g6I-2-9-4_3","HIT08_54",1436326880386,"java; c; c++","Graduate_Student","Male","University",5,"india",26,"0","0","0","0","0",0,94801,NA,NA,271,320.219929518008,0,0.64170788576225
"905","Tue2015Jul0723:46:07.149","CONSENT","626aA0c1c349_3","HIT08_54",1436327014399,"html","Hobbyist","Male","Web",2.5,"USA",33,"0","1","0","1","0",2,152750,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"906","Sat2015Jul1105:08:26.173","FEEDBACK","106iG8G-9I-9-80:590CG-6G-7i-71-9_3","HIT08_54",1436605088620,"C++","Professional_Developer","Male","High_School;University;Web;Other_work",10,"usa",31,"1","0","1","1","1",4,231505,"Looks like error is accessing chars 3 and 4 ",NA,37,48.4708177855312,1.64469725198131,0.480823443443963
"907","Tue2015Jul0723:46:32.756","CONSENT","627cI8g7E6-93_3","HIT08_54",1436327143561,"java","Professional_Developer","Male","University",10,"USA",40,"0","0","0","1","0",1,49195,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"908","Wed2015Jul0800:05:56.418","CONSENT","629Ee-9e7e9-32_3","HIT05_35",1436327411729,"C#;PHP;Java","Professional_Developer","Male","University",8,"India",37,"0","1","1","1","1",4,301917,"Thanks for the task.",NA,9,18.9470707103164,1.32159301787848,0.41701554642345
"909","Wed2015Jul0800:07:02.232","CONSENT","630AE4g-9A-5-50_3","HIT08_54",1436327478079,"Javascript; Java","Professional_Developer","Male","High_School;University;Web",12,"United States",30,"0","1","0","1","1",3,278487,NA,NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"910","Wed2015Jul0800:09:10.277","CONSENT","634IG7i-7a941_3","HIT08_54",1436327800583,"C","Undergraduate_Student","Male","High_School;University",4,"United States",19,"1","1","0","1","1",4,318199,NA,NA,34,47.4952294559555,1.47722884367696,0.443529866174988
"911","Wed2015Jul0800:01:26.977","CONSENT","635iG4g3G80-1_3","HIT08_54",1436327940898,"C+","Graduate_Student","Male","University;Web",1,"India",25,"0","0","0","0","0",0,146079,NA,NA,271,320.219929518008,0,0.64170788576225
"912","Wed2015Jul0800:15:50.187","CONSENT","636EG-6G-9a416_3","HIT08_54",1436328139895,"C; C++","Graduate_Student","Female","University",1,"United States",37,"0","1","0","0","0",1,810292,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"913","Wed2015Jul0800:08:32.005","CONSENT","640Ae9a-9C06-8_3","HIT08_54",1436328286303,"NONE","Undergraduate_Student","Other","Other_NA",0,"USA",100,"0","0","0","1","0",1,225702,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"914","Wed2015Jul0800:06:52.431","CONSENT","641aC-6c1E817_3","HIT08_54",1436328308701,"Phyton","Graduate_Student","Male","University;Web",5,"USA",35,"0","0","0","0","0",0,103730,NA,NA,271,320.219929518008,0,0.64170788576225
"915","Wed2015Jul0809:37:31.094","CONSENT","642ci9c-9e-580:266ee6e-1I61-3_3","HIT08_54",1436328402373,"PHP","Other computer systems administrator","Male","High_School;University;Web",6,"United States of America",30,"1","0","1","1","1",4,22475450,"Please excuse the break taken on the evaluation page.",NA,37,48.4708177855312,1.64469725198131,0.480823443443963
"916","Wed2015Jul0800:36:25.889","CONSENT","645ca0i0i87-5:419ee1I0A201_3","HIT08_54",1436328667016,"c++","Professional_Developer","Male","High_School;University;Other_i_really_dont_remember_a_time_when_i_couldnt",20,"USA",25,"1","1","1","1","1",5,902830,"for the love of god; please use more modular code examples so it doesnt take so long to assess at first :S hah...",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"917","Wed2015Jul0800:24:03.789","CONSENT","647GI-5i-2i140_3","HIT08_54",1436328865657,"n/a","Undergraduate_Student","Female","Web",0,"USA",26,"0","1","0","1","1",3,145152,"would be better if i knew what this is for. ",NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"918","Wed2015Jul0800:21:39.065","CONSENT","648cg-8C0c5-17_3","HIT05_35",1436329118225,"c+","Graduate_Student","Male","High_School;University;Web",2,"India",33,"0","1","0","0","0",1,180840,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"919","Wed2015Jul0800:34:17.637","CONSENT","649EC-9E1c-360_3","HIT08_54",1436329168389,"C","Graduate_Student","Male","University",2,"India",27,"0","1","0","1","0",2,729619,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"920","Wed2015Jul0800:23:29.448","CONSENT","650EI2a7G006_3","HIT08_54",1436329241840,"Java","Undergraduate_Student","Male","University",1,"US",28,"0","1","0","0","0",1,167608,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"921","Wed2015Jul0800:28:14.934","CONSENT","651ac-1g0E0-70_3","HIT08_54",1436329426313,"c; c++","Graduate_Student","Female","High_School",1,"United States",21,"0","1","0","0","0",1,268621,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"922","Wed2015Jul0800:27:53.806","CONSENT","654aI6E5i12-1_3","HIT08_54",1436329594621,"java","Hobbyist","Female","High_School",3,"USA",21,"0","0","0","0","1",1,79185,NA,NA,56,41.9500376556003,0.490904920256747,0.481040148485908
"923","Wed2015Jul0800:27:55.578","CONSENT","655ca0G-8c2-90_3","HIT08_54",1436329618731,"english","Undergraduate_Student","Female","High_School;University",1,"USA",23,"0","1","0","1","0",2,56847,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"924","Wed2015Jul0800:37:14.582","CONSENT","657ce-2G-8i284_3","HIT06_51",1436329754811,"CTT; Python","Undergraduate_Student","Male","University",3,"USA",21,"1","0","0","1","0",2,440870,NA,NA,69,41.8797460004164,0.941097916043942,0.399673969975627
"925","Wed2015Jul0800:53:23.255","CONSENT","658ge-9g0G8-33_3","HIT08_54",1436329894492,"Java","Professional_Developer","Male","University",5,"USA",36,"1","1","1","1","0",4,894090,"No",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"926","Wed2015Jul0800:32:43.279","CONSENT","659AE-4c-5i3-3-6_3","HIT08_54",1436329920254,"C","Graduate_Student","Male","University",2,"India",27,"0","1","0","1","0",2,43025,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"927","Wed2015Jul0800:33:43.417","CONSENT","660aa-6C-9i-8-6-3_3","HIT08_54",1436329977603,"C","Graduate_Student","Male","University",2,"India",25,"0","1","0","1","0",2,45814,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"928","Wed2015Jul0800:52:35.568","CONSENT","661ee-4e-8c4-5-6_3","HIT08_54",1436330015997,"C;C++;.NET","Professional_Developer","Male","University;Web",10,"US",33,"1","0","1","1","1",4,254449,"I enjoyed taking the test.",NA,37,48.4708177855312,1.64469725198131,0.480823443443963
"929","Wed2015Jul0800:38:51.200","CONSENT","662iA4C-1g-3-30_3","HIT08_54",1436330129002,"c++","Undergraduate_Student","Female","Web",1,"US",22,"0","0","0","1","0",1,202198,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"930","Wed2015Jul0801:19:35.863","CONSENT","663Eg0E6G90-1_3","HIT08_54",1436330225250,"Python","Other Professor","Female","University",15,"US",39,"1","1","1","1","1",5,279330,"not sure what you want here",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"931","Wed2015Jul0800:41:57.037","CONSENT","664ic-7A6G-834_3","HIT06_51",1436330304954,"PHP;JAVA","Professional_Developer","Female","University",8,"IN",32,"0","0","1","0","0",1,212083,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"932","Wed2015Jul0800:55:25.942","CONSENT","667Gc-3G4e899_3","HIT05_35",1436330974170,"java","Graduate_Student","Male","University",6,"india",24,"0","1","0","1","0",2,351772,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"933","Wed2015Jul0801:23:19.330","CONSENT","668IE-2E-3i-9-1-6_3","HIT08_54",1436331037481,"C; Python","Hobbyist","Male","Web",9,"United States",30,"1","1","1","1","0",4,740254,"These questions were fun to answer but a bit vague in asking what kind of relationship the statements had to the exception. That is; whether the objective was to determine if the statements caused the exception erroneously or just due to the program reaching the condition of the statement.",NA,71,90.9790453429997,1.64380387577367,0.480605284673084
"934","Wed2015Jul0802:54:01.657","CONSENT","669Ce-6e1a4-71_3","HIT05_35",1436331070952,"Python","Hobbyist","Male","Web",15,"USA",37,"0","1","0","1","1",3,258682,NA,NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"935","Wed2015Jul0800:57:44.957","CONSENT","670ge8i4i-3-3-4_3","HIT08_54",1436331125989,"java","Professional_Developer","Female","University;Web",20,"india",55,"0","0","0","1","0",1,338968,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"936","Wed2015Jul0801:26:19.132","CONSENT","673eG3G4e074_3","HIT08_54",1436331257416,"C#","Hobbyist","Male","Other_by_myself_from_books",16,"USA",52,"0","1","0","1","1",3,425043,"I was suprised that this was actually fun. I've been pretty rustylazy lately with my own programming (UNITY now likes C# instead of Javascript; which I've always believed was an artificially-created response to Miscrosoft losing that lawsuit years ago when they tried to 'steal' Java like they did with C++! I'm still angry about losing VisualBasic and always thought DarkBasic was the easiest way to get something on screen for video game fun.)",NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"937","Wed2015Jul0800:56:08.721","CONSENT","674ae8A-2A193_3","HIT08_54",1436331263735,"HTML","Undergraduate_Student","Prefer_not_to_tell","University;Web",1,"USA",20,"0","1","0","1","0",2,104986,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"938","Wed2015Jul0801:10:48.154","CONSENT","676ec6g2C1-2-9_3","HIT08_54",1436331401871,"Ruby","Hobbyist","Male","High_School;University;Web",2,"USA",29,"1","1","1","1","1",5,300457,"fun",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"939","Wed2015Jul0800:58:20.317","CONSENT","677cc-3c-2E984_3","HIT08_54",1436331459051,"java","Hobbyist","Male","University",1,"usa",30,"0","0","1","0","0",1,41266,NA,NA,80,31.8547186912028,0.655895334273279,0.439505351567357
"940","Wed2015Jul0801:54:14.711","CONSENT","679cc3G-4E-7-7-3_3","HIT08_54",1436331654420,"Python; R; Javascript","Hobbyist","Male","Web",1.5,"U.S.A.",25,"1","1","1","0","0",3,1994417,"Have you tried posting this source code to 'Stack OverFlow'. In my experience; this site is extremely valuable for code. I think you might find people with more expertise there then you do here.",NA,58,45.8556476206555,1.47230454365533,0.44255741781143
"941","Wed2015Jul0805:43:15.163","CONSENT","680ce-8i-5C06-6:70Ec7A4e-7-84_3","HIT06_51",1436331780945,"java","Graduate_Student","Male","University",6,"india",24,"1","1","0","1","1",4,13426391,"good experience",NA,34,47.4952294559555,1.47722884367696,0.443529866174988
"942","Wed2015Jul0801:55:20.653","CONSENT","682ia6A6g750_3","HIT06_51",1436331849487,"java; .NET","Professional_Developer","Female","University",6,"India",31,"0","1","0","0","0",1,3071166,NA,NA,91,79.1622650165717,0.490009859511696,0.481294462706184
"943","Wed2015Jul0801:12:02.547","CONSENT","684EE2I9G89-6_3","HIT08_54",1436332026333,"java; html","Graduate_Student","Female","University",2,"India",24,"0","1","0","1","0",2,236960,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"944","Wed2015Jul0801:09:52.500","CONSENT","685ii-7I6i-614_3","HIT08_54",1436332043368,"java; python; c++","Undergraduate_Student","Male","University;Web",2,"USA",23,"0","1","0","1","0",2,149132,NA,NA,90,60.6977851420413,0.659986338615415,0.438627388040411
"945","Wed2015Jul0801:26:19.677","CONSENT","686GG7a1c856_3","HIT08_54",1436332048784,"Java; Javascript","Professional_Developer","Male","University;Web",10,"USA",35,"1","1","1","1","1",5,251991,"This was interesting.  I hope I was right!",NA,289,242.373478663306,2.11026901799144,0.610196140661512
"946","Wed2015Jul0801:14:50.112","CONSENT","688ee7C8I8-27_3","HIT06_51",1436332312445,"C++","Graduate_Student","Male","University",1,"UNITED STATES",24,"0","0","0","1","0",1,177667,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"947","Wed2015Jul0801:23:14.621","CONSENT","689GC8E7A-83-2_3","HIT08_54",1436332403885,"java","Professional_Developer","Male","Web",4,"india",32,"0","0","0","1","0",1,590736,NA,NA,159,164.244765272243,0.283253001320962,0.545834144014281
"948","Wed2015Jul0801:25:00.455","CONSENT","690eg9E3e-97-9_3","HIT08_54",1436332545905,"java;html","Professional_Developer","Male","University",2,"india",23,"0","1","0","1","1",3,240131,NA,NA,51,22.0329810248658,0.936344292346508,0.399960824511498
"949","Wed2015Jul0801:31:39.091","CONSENT","691ai2e0E5-8-9_3","HIT05_35",1436332722334,"Java","Undergraduate_Student","Female","University;Web",2,"USA",23,"0","0","0","0","0",0,776757,NA,NA,271,320.219929518008,0,0.64170788576225
